name,original_image,original_mask,folder,remove_image,inpaint_image,inpaint_mask,inpaint_background,alignment_score,prediction_score,priority
case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0011,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0011.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0011.png,case20_20,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0011&0_3_frame_1025.jpg,0.9467,0.0004,1389.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0041,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0041.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0041.png,case20_20,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0041&0_1_frame_6950.jpg,0.8419,0.8241,652.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0001,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0001.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0001.png,case20_20,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0001&0_1_frame_7000.jpg,0.8462,0.8501,941.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0021,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0021.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0021.png,case20_20,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0021&0_3_frame_1975.jpg,0.8286,0.0014,1962.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0051,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0051.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0051.png,case20_20,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0051.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0051.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0051.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0051&0_13_frame_2675.jpg,0.8434,0.8767,1743.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0121,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0121.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0121.png,case20_20,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0121.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0121.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0121.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0121&case_M_20181213110534_0U62372121321834_1_005_001-1_Negative_2_ayy_image004606.jpg,0.9234,0.8214,1119.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0031,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0031.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0031.png,case20_20,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0031&case_M_20181211141049_0U62366121115649_1_002_001-1_Negative_ayy_image000029.jpg,0.8299,0.9225,780.0
case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0131,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0131.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case20_20/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0131.png,case20_20,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0131.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0131.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0131.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181010094822_0U62363101085921_1_003_001-1_a17_ayy_image0131&0_10_frame_10775.jpg,0.9067,0.0003,1051.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0091,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0091.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0091.png,case66_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0091.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0091&0_2_frame_4500.jpg,0.8532,0.901,1394.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0161,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0161.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0161.png,case66_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0161.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0161.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0161.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0161&0_11_frame_9375.jpg,0.9011,0.9416,70.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0051,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0051.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0051.png,case66_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0051.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0051.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0051.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0051&case_M_20190107093607_0U62372010701507_1_004_001-1_Negative_ayy_image007689.jpg,0.94,0.9388,1460.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0141,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0141.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0141.png,case66_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0141.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0141.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0141.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0141&0_12_frame_1250.jpg,0.684,0.9087,328.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0021,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0021.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0021.png,case66_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0021.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0021&0_11_frame_4375.jpg,0.9557,0.9699,1084.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0011,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0011.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0011.png,case66_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0011.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0011&0_16_frame_1875.jpg,0.9368,0.9675,188.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0071,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0071.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0071.png,case66_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0071.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0071.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0071.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0071&case_M_20181024134247_0U62368102492146_1_002_001-1_Negative_ayy_image001792.jpg,0.7547,0.7314,933.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0081,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0081.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0081.png,case66_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0081.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0081.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0081.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0081&0_16_frame_1675.jpg,0.8656,0.9702,420.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0041,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0041.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0041.png,case66_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0041.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0041&case_M_20181016094928_0U62372101653128_1_006_001-1_Negative_ayy_image006270.jpg,0.9225,0.952,1328.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0111,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0111.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0111.png,case66_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0111.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0111.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0111.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0111&case_M_20181001094710_0U62363100131210_1_006_001-1_Negative_ayy_image010386.jpg,0.9166,0.7768,1259.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0001,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0001.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0001.png,case66_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0001.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0001&0_11_frame_725.jpg,0.9437,0.9315,1583.0
case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0031,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/images/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0031.jpg,/home/user01/majiajian/data/polyp/SUN-SEG_10/TrainDataset_10/masks/case66_1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0031.png,case66_1,/home/user01/majiajian/data/polyp/SUN-SEG_10/SUN-SEG_10_remove/remove/images/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/images/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/refined_masks/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0031.png,/home/user01/majiajian/data/polyp/SUN-SEG_10/multiple_controlnet_inpaint/background/1/case_M_20181213131150_0U62365121395349_1_002_002-1_a18_ayy_image0031&0_2_frame_4250.jpg,0.9158,0.9012,942.0
